TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3068144,-5.0,62073.0,0.0,0.0,-3.0,-51.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,8050G Build/LMY47I
3087092,0.0,135339.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3513244,-20.0,167930.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3040846,-10.0,479897.0,0.0,0.0,2.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3425118,0.0,20863.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,548.0,222.0,,,,,,,,Found,Found,Android 8.0.0,chrome 65.0 for android,24.0,2220x1081,match_status:2,T,F,T,T,mobile,SM-N950U Build/R16NW
3000038,0.0,54875.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,542.0,368.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,chrome 62.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3538594,-5.0,135128.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
2994901,-5.0,242351.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,484.0,,,,,,,,Found,Found,Windows 8.1,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3313164,-5.0,78867.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,15.0,277.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3471072,-5.0,70845.0,0.0,0.0,3.0,-2.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,12.0,410.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3022466,0.0,136013.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3419985,-5.0,143608.0,,,0.0,-6.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,410.0,391.0,,,,,,,,New,NotFound,iOS 11.2.2,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2998709,-10.0,345240.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,484.0,507.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3312192,-25.0,257955.0,,,3.0,-8.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,384.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,F,F,mobile,SM-G950F Build/R16NW
3170928,-5.0,110149.0,,,11.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,15.0,432.0,214.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,F,mobile,iOS Device
3219666,-5.0,21674.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3476938,-20.0,233739.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3458253,-5.0,74892.0,0.0,0.0,8.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,144.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3074806,-15.0,115732.0,,,,,0.0,-21.0,0.0,0.0,95.6500015258789,NotFound,49.0,-300.0,New,NotFound,,,,,609.0,14.0,IP_PROXY:ANONYMOUS,16.0,216.0,147.0,Found,Found,Found,Mac OS X 10_12,safari generic,24.0,1280x800,match_status:2,T,F,F,F,desktop,MacOS
3122152,-5.0,42244.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3475983,0.0,474694.0,0.0,0.0,2.0,-8.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,500.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,2001x1125,match_status:1,T,F,T,T,mobile,iOS Device
3528531,-5.0,34750.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,454.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3066444,0.0,12941.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3418658,-5.0,186429.0,0.0,0.0,12.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,266.0,315.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3053165,-5.0,16593.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,307.0,333.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3127915,-5.0,58337.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,144.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3265325,-5.0,52746.0,,,3.0,-1.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,178.0,161.0,,,,,,,,New,NotFound,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3043456,-10.0,261972.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3049022,-5.0,173176.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,18.0,144.0,299.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3105142,-5.0,187951.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,215.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3057978,-5.0,71511.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1920x1080,match_status:2,T,F,F,T,desktop,MacOS
3295691,-10.0,141803.0,,,0.0,0.0,,,0.0,0.0,96.51000213623048,NotFound,63.0,-300.0,New,NotFound,166.0,15.0,335.0,549.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
3021694,-5.0,30910.0,,,0.0,-6.0,,,0.0,0.0,95.6500015258789,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,489.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,3840x2160,match_status:2,T,F,F,T,desktop,MacOS
3470652,-10.0,20001.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3195079,-5.0,192493.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,542.0,600.0,,,,,,,,Found,Found,Mac OS X 10_6_8,chrome 49.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,MacOS
3511988,-30.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195126,0.0,42679.0,0.0,0.0,4.0,-100.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,12.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
3535564,-20.0,187078.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,opera 52.0,,,,F,F,T,F,desktop,Windows
3074830,-10.0,283767.0,0.0,0.0,16.0,-40.0,,,0.0,-1.0,100.0,NotFound,63.0,-300.0,Found,Found,166.0,13.0,410.0,489.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,F,T,desktop,Trident/7.0
3393265,-20.0,332947.0,,,-13.0,-34.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,417.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3183847,-20.0,195874.0,,,8.0,-22.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3037715,-5.0,139282.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,372.0,214.0,,,,,,,,New,NotFound,Mac,safari generic,24.0,1280x800,match_status:2,T,F,F,F,desktop,MacOS
3458660,-5.0,40991.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,225.0,,153.0,340.0,,,,,,,,Found,Found,,edge 14.0,,,,F,T,T,F,desktop,Windows
3253284,-10.0,300789.0,,,0.0,-10.0,,,,,100.0,NotFound,49.0,,Found,NotFound,225.0,15.0,176.0,507.0,,,,,,,,Found,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-G360F
3555355,-5.0,224101.0,0.0,0.0,0.0,-100.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,SM-A530F Build/NMF26X
3212109,-5.0,263406.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,215.0,600.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
3056890,0.0,276826.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,266.0,541.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-X240 Build/MRA58K
3009367,-5.0,58027.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,341.0,107.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Windows
3142686,-15.0,148905.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3419472,-20.0,531205.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,159.0,,379.0,381.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,F,F,desktop,
3214520,-5.0,138315.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,215.0,214.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
3072616,-5.0,473063.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3072729,-5.0,71100.0,,,0.0,-1.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3541371,-5.0,159945.0,0.0,0.0,11.0,-11.0,,,0.0,0.0,100.0,Found,27.0,-300.0,Found,Found,166.0,15.0,303.0,368.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3130119,-5.0,95941.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2880x1800,match_status:1,T,T,F,T,desktop,MacOS
3046057,-5.0,133727.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,501.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:11.0
3095346,-45.0,110469.0,0.0,0.0,4.0,-25.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,321.0,549.0,,,,,,,,Found,Found,Android 7.0,chrome 61.0 for android,32.0,2961x1442,match_status:2,T,F,T,F,mobile,SM-G955U Build/NRD90M
3135710,0.0,132342.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,13.0,427.0,127.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G532M Build/MMB29T
3005256,-5.0,162992.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 60.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3005477,0.0,133140.0,,,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,NotFound,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,edge 14.0,24.0,,match_status:2,T,T,T,T,desktop,Windows
3076899,-15.0,55527.0,,,,,14.0,-42.0,,,100.0,NotFound,52.0,-300.0,New,NotFound,,,,,277.0,14.0,IP_PROXY:ANONYMOUS,11.0,424.0,146.0,Found,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
3099577,0.0,518532.0,,,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,New,NotFound,166.0,,621.0,500.0,,,,,,,,Found,Found,iOS 11.2.1,chrome 63.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
3005079,-5.0,73415.0,,,5.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,193.0,280.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3020708,-5.0,86361.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,454.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,2160x1440,match_status:2,T,F,T,F,desktop,Windows
3176824,-5.0,118820.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,256.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,2560x1440,match_status:2,T,F,F,F,desktop,MacOS
3180634,-5.0,99470.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,214.0,533.0,,,,,,,,New,NotFound,Windows 7,firefox 57.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3339899,-5.0,126922.0,,,0.0,0.0,,,0.0,0.0,96.66999816894531,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3042906,-5.0,261224.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,533.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3525889,-5.0,96732.0,,,0.0,0.0,,,,,100.0,Found,64.0,-360.0,New,NotFound,166.0,,312.0,146.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2732x2048,match_status:2,T,F,F,F,mobile,iOS Device
3147638,-40.0,132246.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,18.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,ALE-L23 Build/HuaweiALE-L23
3102562,-5.0,38209.0,1.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,2160x1440,match_status:2,T,F,T,T,desktop,Windows
3363162,-5.0,576744.0,,,0.0,-16.0,,,,,100.0,NotFound,33.0,,New,NotFound,121.0,,394.0,142.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,D5803 Build/23.5.A.1.291
3285885,-5.0,252638.0,0.0,0.0,2.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1024x768,match_status:2,T,F,T,T,desktop,MDDRJS
3044613,0.0,78076.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,454.0,214.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,2560x1440,match_status:2,T,F,T,T,mobile,SAMSUNG-SM-G920A Build/NRD90M
3085185,-5.0,78856.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3070898,0.0,292121.0,4.0,0.0,2.0,-5.0,,,4.0,0.0,100.0,NotFound,,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3217584,-5.0,25598.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,100.0,391.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,2560x1600,match_status:2,T,T,F,T,desktop,MacOS
3575629,-5.0,26965.0,0.0,0.0,10.0,-17.0,,,0.0,-4.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3444893,-20.0,888802.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/NRD90M
3152548,-25.0,183866.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,F,T,desktop,Windows
3050386,-5.0,85368.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
3223804,-5.0,25670.0,0.0,0.0,4.0,-3.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,410.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3111491,0.0,84055.0,,,34.0,-15.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,321.0,600.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3022964,0.0,26539.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,390.0,489.0,,,,,,,,Found,Found,Android 5.0.2,chrome 53.0 for android,32.0,1024x768,match_status:2,T,F,T,T,mobile,SM-T550
3099513,-25.0,29736.0,,,0.0,-16.0,,,,,100.0,NotFound,49.0,0.0,Unknown,,121.0,,252.0,142.0,,,,,,,,New,NotFound,Android 7.0,chrome 63.0 for android,32.0,,match_status:2,T,F,F,F,mobile,SM-G955F Build/NRD90M
3468966,-5.0,136174.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,215.0,391.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3069013,-5.0,188949.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_7_5,chrome 49.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
3084873,0.0,78468.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,542.0,214.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3268764,-10.0,691213.0,0.0,0.0,5.0,-45.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,GT-I9060M Build/KTU84P
3209927,-5.0,108593.0,0.0,0.0,3.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,139.0,178.0,,,,,,,,Found,Found,Windows 8.1,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
3534313,-35.0,485521.0,,,0.0,-12.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3548816,0.0,107322.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari 11.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,MacOS
3097471,0.0,191383.0,,,1.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,100.0,500.0,,,,,,,,New,NotFound,Android 8.1.0,firefox,24.0,,match_status:2,T,F,T,T,mobile,rv:57.0
3443040,-5.0,619178.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,BLADE V8 SE Build/NRD90M
3278231,-5.0,41702.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,33.0,-300.0,Found,Found,166.0,15.0,633.0,391.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1280x800,match_status:2,T,F,F,T,desktop,MacOS
3163458,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338005,-20.0,89473.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3572886,-10.0,145018.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,127.0,15.0,410.0,650.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3494002,-5.0,310033.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,-300.0,Found,Found,166.0,,100.0,107.0,,,,,,,,Found,Found,Mac OS X 10_13_4,safari generic,24.0,4096x2304,match_status:2,T,F,F,F,desktop,MacOS
3530189,-5.0,104207.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,-360.0,Found,Found,166.0,,341.0,611.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari 11.0,32.0,1136x640,match_status:2,T,F,F,F,mobile,iOS Device
3426150,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285172,-5.0,190786.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,611.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3443970,-5.0,229561.0,,,-8.0,-24.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,samsung browser 4.0,,,,F,F,T,F,mobile,SAMSUNG SM-G610M Build/MMB29K
3427499,-25.0,96215.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,595.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3073375,-5.0,81495.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3240367,-20.0,30145.0,0.0,0.0,14.0,-24.0,16.0,-23.0,0.0,0.0,100.0,Found,15.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Android,chrome 64.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3538466,-5.0,319923.0,,,-3.0,-9.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,295.0,315.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,T,F,mobile,
3261525,-5.0,100037.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,Windows 10,firefox 58.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
