,score,date,title,review,link_id,Name,Location,City
2186,50,2 December 2011,Fantastic Chinese dishes in kolkata,"The food was really good and not much spicy. The food quality and quantity was very good. All the five types of non-veg items (chicken, lamb, fish, prone, crab) were really good. I want to go any time for those items. The dumpling (momo) was fabulous with chicken clear soup as starter. I really appreciate the food(quality and taste) and the service, and want to go again and again for those yummy foods.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or600-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2187,40,30 November 2011,As authentic chinese cuisine as you can get here,"Food is always good at Minland China. But do interact with the manager/waiter to let him what you want and listen to his suggestions. You may probe some more before you decide what you want. Portions are very generous and what you probably spend as price per plate, you make up as you need less plates of them for your group. So, it is wiser to go in groups of four or more.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or600-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2188,30,21 November 2011,Declining Quality,"After being impressed by the variety and taste of (Indian) Chinese food here during my visits in the past, I was disappointed on my latest visit in Oct. 2011. At the lunch buffet on the Gurusaday Rd. location, there seemed to be more filler items and the food was definitely less tasty than what I remembered from my last visit in 2009. Prices have gone up, which is not surprising with inflation, but I wish the food had remained consistent.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or600-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2189,40,4 November 2011,More Chinese..........,One gets authentic chinese flavour here. whatever you want you get it. Worth the money you spent.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or600-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2190,40,31 October 2011,A must visit for chinese food in Kolkata,"The lunch buffet is awsome, brings real close to authentic chinese food with variety for both veg and non-veg lovers. Dessert variety is great as well. The ambience is friendly.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2191,10,4 October 2011,It was unfortunate!!,"We went for a Durga Puja Buffet Lunch. We had a reservation beforehand, moreover it was empty and people had to wait in lobby. in addition i have to say Tabbasum was the only person with customer centric service. Going forth the food was.. SAD. Soup had corriander leaves, no chinese flavours and very spicy. I would like to bring to your notice that in my last dozen visits this was decive. that no more Mainland china for me rather i would go for Tung Fong or Marco polo in china. Even the ice cream was no more ice cream and there were no fruits in the fruit basket. Dismal thats it.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2192,50,22 September 2011,Awesome food quality and service with very good ambience,Visit this restaurant and opt for buffet. Excellent taste of chicken momos and crabs and prawn. Every item is good to taste and desserts are also mouth watering. Ambience very nice and impressive. Get a supplemental drink of your choice.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2193,50,29 August 2011,The Best Chinese Restaurant in Calcutta,"I went to Mainland China for lunch with some of my high school friends. Upon arrival, we were asked whether we would like to dine-in or have buffet. Once we opted for buffet, we were asked to wait for 5-10 mins to let them prepare the table.The buffet cost was a little less than 700 INR per person. And it was ""wonderful"" to describe in one word. We were offered complementary drink choices including light beer and some cold drinks. Starters included a variety of veg & non-veg selection along with a soup. Probably starters were the most delicious items. However, all non-veg starters were chicken only. Once we moved on to main coarse, there were about 4 veg preparations (which we mostly skipped, being hardcore non-veg fans) and one non-veg preparation each of chicken, lamb, prawn, crab & fish. The prawn & fish preparations were most tasty.Moving on to deserts, again there was a wide selection (at least 6-7 items I think). They were pretty good too. And they have a delicious chocolate fountain from which you can take the chocolate sauce for your ice creams (4 flavors). That's a must!Overall, value for money is excellent. And from my past experiences, I would strongly recommend to go for duck items if you are going for à la carte. My personal favorite is pineapple duck, which sounds weird, but is an awesome preparation!!",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2194,30,13 August 2011,Good!,They specialise in chineese food and the Buffet is great.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2195,40,18 July 2011,the only chinese in kol,"Technically its the only chinese resturant in kolkata.It gives you authen tic chinese if you know what i mena.Rather than the indian chinese u find around the city.The waiter really nice,suggestive,helpful.The food is yum and so is teh ambience.I have visited both their outlets in kolkata nd in Bangaglore and i found it really good.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2196,30,14 June 2011,Good indianized chinese food,"Mainland china used to be hands down the best chinese restaurant in the city for a while. However it does face a lot of competition, and the management seems to have chosen a more commercialized approach to their menus.This isn't really the place to get a wide array of exotic dishes. However they do serve the standard Indianized Chinese fare pretty well. This isn't necessarily a bad thing; but eating the same dishes for the last year(s) is starting to get a tad old.That being said the quality of the food here is top-notch. The portions are very decent and it's not at all overpriced.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2197,50,3 June 2011,excellent foods,"the rest. situated at spring club premises at bye pass have good. specially the american corn was excellent one.the presentation was also very good, the cleaness of plates spoons and other items were perfect.we sion rount table that have a good space to sit and talk to eac other as all of us were enjoyed there.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2198,50,10 May 2011,Heaven for Foodies,"On 7th of May'11 I alongwith my family members have visited Mainland China South City restaurant and I must say its a heaven for foodies. Nice atmosphere, toooo good food and hats off to the service, really unbelievable and ofcourse bit expensive but worth going there. I will definitely recommend all the viewers please visit Mainland China whenever you are in Kolkata.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2199,30,6 May 2011,"a near ripoff at Silver Spring: Mr Chatterjee, you should be aware of this!","I know Mainland China well, and went there because I wanted to eat reasonably authentic Chinese food in a good ambience: in particular also, because it is one of the few places that serves Peking duck.While the starters were reasonable (although not great), I was shocked to discover that my 'Peking Duck' (we had ordered half a duck, which costs nearly a thousand rupees) consisted of a few tiny, cold, and already filled pancakes with a minuscule amount of meat, and cucumbers and scallions pre-stuffed in them. As if to act as a filler, we were served bowls of 'duck' soup, supposedly, which smelt like tinned chicken soup with a few floating pieces of boiled meat.I know my Peking Duck: when I protested that this was NOTHING like Peking Duck should be and that I would report the matter -- sure enough, half a duck was brought to my table and the skin and meat sliced in our presence as it should be (I was asked, do you want the meat? To which I wanted to say, no, I really would prefer it you took the meat back to the kitchen and ate it, which is what you presumably did the last time around). All the condiments and the sauce were brought in separately, and served to us fresh, to be put on the pancakes. Importantly, the quantity of meat was at least 10 times what we were originally served.Mr Chatterjee, I know that you would have been appalled to see your staff colluding in what was an attempted ripoff. If I had been ignorant of what Peking Duck was, or if I had not been as assertive as I was, I would have been paying nearly a thousand rupees for a meal whose net worth was not more than a hundred, and in additional the taste experience would have been zero (the meat which had been stuffed in the pancakes was not at all crisp, and the condiments were stale, the first time around).Although in the end I was satisfied with the Peking Duck we were served at my insistence (which proved that your staff do indeed know how to make and serve one), I am still in shock at the fact that the manager (presumably) and some of the staff are trying to make money fraudulently by ripping individual customers off.Although I normally recommend your restaurant to friends, this experience has shaken my faith, and I will tell them certainly to avoid your Silver Spring branch of Mainland China unless the management is changed.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or610-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2200,30,26 April 2011,Mr. Anjan Chatterjee........are you listening????,"We (family-5 of us) visited your restaurant on Gurusaday Rd. on 24 April for dinner. A few observations...as I too belong to the hotel industry.# Small cockroach having a free run on the wall...beside a station...not noticed by anyone!!# Wood work partition against the window is full of dust.# Space behind the sofa is dirty.# We waited a full 15 minutes and then had to call someone to attend to us.# We ordered for starters and 3 fresh lime, a Pepsi and a Coke.# The beverages come minus the Coke with no explanation.# On asking I'm told you don't serve Coke..when asked why he did not inform while taking the order, he ( waiter ASHISH ) muttered something incomprehensible. Anyways I asked to get a Pepsi.# After taking a sip I asked him why he served me the Fountain stuff and not the bottled one...the reply was that the bottled one is not available chilled!!!!!# The serving of the rice and noodles on the plate was sloppy. He dropped it all over the table. When my wife proffered to serve herself he was more than happy and put the hot bowl in her hand!!!!!# When I complained about all this to the unit manager, Mr Debdutta, who I happen to know, ( no complaints about him) he changed only one Pepsi and VOILA.........it was absolutely chilled!!!So much for the food and service........we recommend it to our hotel guests when they want to dine out, but now.........I will have my reservations.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2201,50,23 March 2011,Incredible Chinese food,In the South City Mall - don't miss it! Kolkata has some of the best Chinese food you'll find anywhere. The service was exceptional. I was a nervous wreck out with my son who has food allergies. The chef reassured me he would take care of everything and he did. Incredible service and unforgettable food!,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2202,20,10 February 2011,Extremely poor food and service,"I was in Kolkata in January and had heard a lot of good things about the restaurant so I decided to order food for pickup. I was very disappointed with the quality of the food -it was tasteless and hot and very expensive. This was the one on Gurusaday Road. Also when I presented my credit card for the payment, they kept me waiting for a very long time. This kind of service in such an upscale erstaurant is uncalled for. I doubt I will ever return to that restaurant ever again.I also ate at the one located at South City Mall. This was the lunch buffet. Though there was a lot of variety, I cannot honestly say that this is the best Chinese food I have eaten. I prefer quality over quantity and Mainland China definitely does not stack up to my expectations. The cost for the lunch buffet was reasonable.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2203,50,9 February 2011,Simply Divine...to miss out on Mainland China would be a sin!,"For the first time, the tv commercials got it right - Mainland China does serve the most divine Chinese food i have ever tasted...i told my husband that not to eat their food would be a sin!:) We stumbled upon the Mainland China restaurant branch at the top of the South City Mall - we decided to go with the buffet - that way we'd get a taste of everything - and from the fabulous appetizer spread (the cauliflower is great), to the maincourse (my husband loved the hong kong crab), to the dessert (yummy custard), it was such a treat...for foodies such as us, this was definitely one of the highlights of our visit to Kolkata...Don't forget to ask for some green tea and take time to engage the waiters - they are so eager to please and recommend the best available...we applied for our ""speciality"" membership soon after...we suggest you do the same!",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2204,50,23 December 2010,"Large selection, very good food","Quite a variety of entrees in the lunch buffet. Everything I sampled was hot, fresh and good. The service was fine and the restaurant was clean.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2205,50,8 December 2010,"If there is a place to have authentic chinese food outside China, this is it",Extremely good food. Very good ambience. Very good spread. Extremely tasty. Good value for money. You can choose from six different main dishes and seven starters. Their drinks are authentic. you will discover the exact taste.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2206,40,6 December 2010,Excellent Starters / Good Main Meals,We ordered the small duck spring rolls with tempura vegetables and wasabi mushrooms for starters - they were comfortable amongst the best Chinese starters I have ever experienced at a restaurant.Great service (almost too good to be honest - if you like being fussed over it is brilliant - if your like me and are quite comfortable of pouring your own beer then it can get a little frustrating)!And the price was fantastic - it would have cost more than double the price in the UK for the same quality of food!As the title suggests the main courses were good - no more no less! Standard chinese food for dinner!A must if you are visiting Kolkata for any length of time!,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2207,50,19 November 2010,One Stop for gr8 food,"Gr8 food,quality,ambience,service,well understandable menu card.Only thing is for ala carte menu the amount is too huge for two ppl..so try to add half platter options so that more dishes could be tried.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2208,40,12 November 2010,All good but service is real bad,"In reference to Mainland China, South city, Kolkata, the place is great with romantic ambiance with fine touches coupled with good music. Food is great as well. My experience was going great until I decided to choose regular water. I always go for regular water in such places as places like this have got aqua guard or kent purifier installed. The water was served shortly and my first sip blew off every good things those were revolving around me. The regular water was salty. On my inquiry, the staff got offended and ""challenged me"" to have their water purifiers checked. His behavior was utterly shocking. Finally I was forced to go for mineral water and ""enjoy"" my dinner. Now, such behavior from staffs and services are big turn-offs for anyone. I would never return to that place. I suggest people who go there to choose mineral water and not regular. Because that mistake might ruin your evening in Mainland China, Southcity, Kolkata",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2209,30,18 October 2010,Good Chinese Buffet,The lunch buffet was great value for money. Amazing spread. Too much to eat. The staff was attentive and polite. The atmosphere remains great as usual. The choice of veg & non-veg was nicely balanced. The advantage is the valets take care of the parking.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or620-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2210,50,13 September 2010,The best Chinese food I've ever had,"Best place for Chinese food. Shouldn't miss the shredded lamb in honey sauce! Their TV ad says, ""the best Chinese food I've ever had"" and it's 100% correct! Wonderful buffet offer too. The restaurant is spread over a number of floors, and there's a waiting lobby - a good idea, because there's almost always a queue!",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2211,20,30 August 2010,Overrated and overpriced,"All the rave reviews from Calcuttans (and other Indians) about the quality of food in Mainland China are misplaced, in my opinion. This restaurants serves the same version of ""Indian Chinese' food (which has now sprouted up all over Silicon Valley, due to the Indian diaspora there). The food tastes more like Indian curry with Chinese trappings. For instance, I ordered a vegetable stir fry and had to send it back three times - the first time it was loaded with soya sauce (and perhaps MSG too), the next time it tasted like a curry and the third time it was plain inedible. The superior decor is ruined by the density of tables and loud customers - so not much ambiance also.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2212,50,20 June 2010,Best Chinese Food in Kolkata,"Went to numerous Chinese food restaurants in Kolkata, but Mainland China Group serves the best food. The Buffet is really a foodies delight. The price is convenient too. So whenever feel like having authentic chinese food, go there.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2213,40,29 May 2010,Fine but expensive,Delicious food... Class of Chineese..but very Expensive,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2214,40,26 May 2010,Excellent Chinese food,"Excellent Chinese food with authentic taste, good liquor collection. But needs to be booked - very crowded on weekends.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2215,40,10 May 2010,In a word foods are Awesome,Foods here are very tempting and delecious. We enjoyed from starter to dessert.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2216,50,2 May 2010,amazing food...,"brilliant food,gr8 ambience at normal rates and amazing hospitality,gr8 buffet lunch......cheaper rates 4 buffet on weekdays......go and enjoy.....the mainland china experience......",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2217,40,8 February 2010,don't dare to miss it!,Its one of the best place for chinese....with drums of Heavens and huge lobsters.....you would like to enjoy ur meal to fullest...Superb Ambience.............Must visit once....,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2218,50,25 December 2009,One of my favourate restaurant,"We have visited Mainland China hotel at Kolkata last week and had buffet lunch. The day I had visited Mainland China hotel is Monday, unfortunately i did not take non-vegetarian dishes. Eventhough i have not tasted non-vegetarian dishes, vegetarian dishes are also quite good. Again I had visited the hotel on Tuesday and had non-vegetarian dishes. What a great experience to have so tasty food at MAINLAND CHINA.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2219,50,8 December 2009,Authentic Chinese,Excellent food. Excellent ambience. Try the dimsums.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or630-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2220,50,9 June 2009,The authentic touch of China,If u want to get the true taste of China sitting in India…this is the place ! If I am not wrong they import the spices from China. They have got amazing chef who has this god gifted culinary skills and I bet you won’t forget the taste. Go for less spicy dishes and enjoy the marvel they can bring out of their kitchen.Just one drawback… they usually have a longer waiting time. BUT! it’s worth waiting !!!,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2221,50,28 February 2009,Authenitic Chinese food in Kolkata,"Kolkata is a heaven for foody people. You will get all kind of food here. Mainland China is a restaurant that is proudly running there business here for quite a few years. The restaurant is in Gurusaday Road and try to visit the outlet during the lunch time as they host a authentic Chinese buffet at affordable price. They do change the menu regularly and try to host different Chinese food festival from time to time. Try their menu during Christmas or in new year time. Its better if you call them and reserve your seat earlier as in most cases you see that many people are waiting to get a seat inside. Receptionists and people working there are quite friendly and is going to help you with everything like selecting a a la cart menu or any further information about the restaurant. Recently that restaurant also opened their private dinning area in silver spring, bye pass area. Its a must visit place in our city and you will not be dissatisfied with their foods quality as well as interiors.",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2222,50,3 December 2008,Eye Opener,"Well as the title says Eye Opener.I have been trying chinese food at various places in Kolkata.Thanks to my bro i got a treat at MainLand China, and tasted world's bestest chinese food ever.Thanks so much .. now i vist MLC evry month ..",https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2223,30,22 October 2008,Lunch buffet is nothing special,I went for the lunch buffet and found it pretty average. It could have been because its a buffet and the food on a buffet is never as good.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2224,40,20 June 2008,Good. Consistent Quality.,Good. Consistent Quality.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2225,40,20 June 2008,Food & Ambiance is great .... Value for money,Food & Ambiance is great .... Value for money,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2226,30,19 June 2008,Good,Good,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2227,50,29 April 2008,Cool place,Cool place,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2228,40,17 March 2008,good for chineese but service can be a bit erratic at times,good for chineese but service can be a bit erratic at times,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2229,50,21 February 2008,One of the best Chinese...,One of the best Chinese restaurants in town with perfect ambience and plenty sophistication.,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or640-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Ballygunje, Kolkata
2230,40,21 February 2020,Food was good but not superb,The food was so so but not that awesome as it has a great rapport in the market. So was a bit disappointing for me.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2231,30,1 December 2019,A disappointing night out -on this occasion,"I would have certainly rated it 5 as I have done in the past but not on this occasion We were extremely disappointed to see the slow demise of this ""fine dining ""restaurant which was a pleasure to visit every time we are in Kolkata. Though the food was good the ambience and stay of the restaurant was awful. It is is in urgent need of renovation. We were a party of 4 and for starters the reservation was difficult as their phone was out of order and when we did get through via an online site we were told confirmation was not valid. They offered us a table for 8 at first and then changed it a table for 5 . I sat facing a store room full of broken high chairs , the floor was dirty with food particles and the walls and ceiling was filthy. Frankly in the westit would have failed Health and safety inspections. Mr Anjan Chatterjje , you have done us proud by providing fine dining at other outlets but your recent article on fine dining would not go down well at this restaurant. Please do something about it .",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2232,40,9 October 2019,Old time favourite!,"Went on a Saturday and was super busy during lunch time. Since it was me only, there was one small table ideal for max 2 ppl and i got it in 5 min. Went in there for a quick bite and so ordered Chicken General Tao as well as the spicy gqrlic noodles. The general tao was delicious- crispy and coated with the tangy and sweet sauce which blended perfectly with the garlic noodle. Portions are pretty huge andprice extremely reasonable. Definitely going back. Also very good customer service despite the restaurant being super busy.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2233,40,18 August 2019,Tasty food,The dishes I had were tasty but spicy for me. Other people in our group loved it. The staff were attentive and service was courteous. I will go back there again and order a little milder dishes.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2234,40,16 August 2019,"Good Chinese food, great service","We booked this place thinking that like the other Mainland China restaurants, this too would have a buffet spread for lunch. We went in as big group of 20. They offered us the 1000 INR per person package. They had a set menu and food was unlimited. We were served a variety of veg, fish and chicken starters. I had ordered dumplings separately as they are not included in the package menu. The dumplings were very good . The main course had noodles, fried rice, veg and non veg items. All very tasty. Drinks are not included.The dessert were very light and tasty.... crunchy sweet pastry with ice cream and chocolate roll.The experience was worth the price charged. Enjoyed the food and the service.... will certainly go again.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2235,50,10 August 2019,foodies' treasure,"awesome as usual. all the dished were superb. smoked duck roll, five herb grilled lamb chop, pan fried Asian chilli fish in starter were just fabulous. grilled lamb chop was perhaps the best. opted for seafood fried rice, king prawn in smoked chilli sauce and crab meat in black bean sauce were mouth watering and amazingly good. palm jaggery ice cream was just like cherry on the cake. great experience overall.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2236,50,16 January 2019,Most Authentic Chinese Food,I had been to this Restaurant around three weeks back along with my Wife and Friends during the evening time for our Dinner.The preparations and the tastes of the Starters and also the main Course were nice and beautiful.The inner decoration and the ambience was also praiseworthy.We all liked it very much and definitely will like to visit the place again.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2237,40,14 January 2019,Dishes are good but carried by their Brand Name,We went to Mainland China for dinner during Durga Puja last year. All the dishes were good but not up to the mark as they claim. Their receptionist was very well behaved. Price was much high than other time.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2238,40,12 January 2019,"No buffet, pricey ala-carte, but good spicy ""In-Chin"" food,","Best dish we had was the duck. Other dishes were decent, but not outstanding. Ala carte menu very pricey. For some reason, this location does not have a buffer",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2239,30,29 December 2018,Big Property but No Smile,Mainland China is one of my favourite place to dine. Been here for the first time. I could feel no smile no service. Very cold way of services. Food is average. I feel if the service level is low than one do not enjoy the food. People come with lot of expectations at premium places. Please improve.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2240,40,26 December 2018,A good Restaurant.,"Ambience good. Parking available on payment basis. Staff are cordial. Try lemmon coriander soup, Dynamite Prawn,and other chinese Items. Overall a good Restaurant.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2241,10,17 October 2018,Very poor maintaince and unhealthy ambience,Today we have visited Mainland China with friends at 6.30pm.During our stay suddenly a heavy AC duct had fallen over a dinner table and a big rat jump from that duct on the table.So we are very shocked and disgusted by this poor maintaince and irresponsible behaviour towards the safety of its customers.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
