School_Id_Masked,Ben_Date,censored,Mixed_Demand,cluster_id
MYZ-CU2CU5,3/10/2016,0,3.38,1
MYZ-CU2CU5,4/23/2016,0,0,1
MYZ-CU2CU5,9/30/2016,0,1,1
MYZ-CU2CU5,10/7/2016,0,2.1,1
MYZ-CU2CU3,1/5/2015,0,7.69,1
MYZ-CU1CU8,2/2/2015,0,11.32,1
MYZ-CU1CU8,8/10/2015,0,13.42,1
MYZ-CU1CU8,9/15/2015,0,5.02,1
MYZ-CU1CU8,12/3/2015,0,2.93,1
MYZ-CU1CU8,12/8/2015,0,14.05,1
MYZ-CU1CU8,12/12/2015,0,13.75,1
MYZ-CU1CU8,12/17/2015,0,14.04,1
MYZ-CU1CU8,8/29/2016,1,17.8,1
MYZ-CU1CU8,8/30/2016,0,13.3,1
MYZ-CU1CU6,1/10/2015,1,23.8,1
MYZ-CU1CU6,1/15/2015,0,0,1
MYZ-CU1CU6,1/19/2015,1,17.8,1
MYZ-CU1CU6,2/11/2015,0,26.95,1
MYZ-CU1CU6,9/15/2015,0,0,1
MYZ-CU1CU6,8/29/2016,0,0,1
MYZ-CU1CU5,12/8/2015,0,13.7,1
MYZ-CU1CU5,9/7/2016,0,11.3,1
MYZ-CU1CU1CU5,6/11/2015,1,17.8,1
MYZ-CU1CU1CU5,11/21/2016,0,0,1
MYZ-CU1CU1CU4,2/20/2015,1,7.2,1
MYZ-CU1CU1CU4,3/25/2015,0,0,1
MYZ-CU1CU1CU4,6/30/2015,0,3.1,1
MYZ-CU1CU1CU4,7/4/2015,0,3.05,1
MYZ-CU1CU1CU4,7/11/2015,0,0,1
MYZ-CU1CU1CU3,12/5/2014,1,7.2,1
MYZ-CU1CU1CU3,12/8/2014,0,2.96,1
MYZ-CU1CU1CU3,12/9/2014,0,0.6,1
MYZ-CU1CU1CU3,12/11/2014,0,1.93,1
MYZ-CU1CU1CU3,12/17/2014,0,1.61,1
MYZ-CU1CU1CU3,12/18/2014,0,2.02,1
MYZ-CU1CU1CU3,12/19/2014,0,0.42,1
MYZ-CU1CU1CU3,12/24/2014,0,1.63,1
MYZ-CU1CU1CU3,12/26/2014,0,2.17,1
MYZ-CU1CU1CU3,12/31/2014,0,2.84,1
MYZ-CU1CU1CU3,1/1/2015,0,1.48,1
MYZ-CU1CU1CU3,1/5/2015,0,3.16,1
MYZ-CU1CU1CU3,1/6/2015,0,1.7,1
MYZ-CU1CU1CU3,1/16/2015,1,7.2,1
MYZ-CU1CU1CU3,1/19/2015,1,7.2,1
MYZ-CU1CU1CU3,1/20/2015,0,1.58,1
MYZ-CU1CU1CU3,1/21/2015,0,2.86,1
MYZ-CU1CU1CU3,1/27/2015,1,7.2,1
MYZ-CU1CU1CU3,1/29/2015,0,1.66,1
MYZ-CU1CU1CU3,2/11/2015,0,3.6,1
MYZ-CU1CU1CU3,2/16/2015,0,0.24,1
MYZ-CU1CU1CU3,2/18/2015,0,0,1
MYZ-CU1CU1CU3,2/24/2015,0,2.9,1
MYZ-CU1CU1CU3,2/25/2015,0,3.7,1
MYZ-CU1CU1CU3,2/26/2015,0,1.32,1
MYZ-CU1CU1CU3,2/27/2015,0,1.3,1
MYZ-CU1CU1CU3,3/2/2015,0,3.12,1
MYZ-CU1CU1CU3,3/3/2015,0,0,1
MYZ-CU1CU1CU3,3/13/2015,0,0.42,1
MYZ-CU1CU1CU3,3/16/2015,1,7.2,1
MYZ-CU1CU1CU3,3/17/2015,0,0.87,1
MYZ-CU1CU1CU3,3/19/2015,0,0,1
MYZ-CU1CU1CU3,3/24/2015,0,0.68,1
MYZ-CU1CU1CU3,3/26/2015,0,3.42,1
MYZ-CU1CU1CU3,3/27/2015,0,0.65,1
MYZ-CU1CU1CU3,6/11/2015,0,3.24,1
MYZ-CU1CU1CU3,6/16/2015,0,5.05,1
MYZ-CU1CU1CU3,6/17/2015,0,3.18,1
MYZ-CU1CU1CU3,6/18/2015,0,2.1,1
MYZ-CU1CU1CU3,6/19/2015,0,4.12,1
MYZ-CU1CU1CU3,6/20/2015,0,3.22,1
MYZ-CU1CU1CU3,6/23/2015,0,2.03,1
MYZ-CU1CU1CU3,6/24/2015,0,2.77,1
MYZ-CU1CU1CU3,6/26/2015,0,3.66,1
MYZ-CU1CU1CU3,6/29/2015,0,4.41,1
MYZ-CU1CU1CU3,6/30/2015,0,3.05,1
MYZ-CU1CU1CU3,7/6/2015,0,4,1
MYZ-CU1CU1CU3,7/8/2015,0,2.67,1
MYZ-CU1CU1CU3,7/13/2015,0,4.62,1
MYZ-CU1CU1CU3,7/15/2015,0,3.44,1
MYZ-CU1CU1CU3,9/4/2015,0,0,1
MYZ-CU1CU1CU3,9/24/2015,0,2.95,1
MYZ-CU1CU1CU3,9/30/2015,0,4.03,1
MYZ-CU1CU1CU3,10/1/2015,0,5.2,1
MYZ-CU1CU1CU3,10/5/2015,0,0,1
MYZ-CU1CU1CU3,10/6/2015,0,2.83,1
MYZ-CU1CU1CU3,10/10/2015,0,2.83,1
MYZ-CU1CU1CU3,10/12/2015,0,3.85,1
MYZ-CU1CU1CU3,10/13/2015,0,3.1,1
MYZ-CU1CU1CU3,10/16/2015,0,2.44,1
MYZ-CU1CU1CU3,10/19/2015,0,1.83,1
MYZ-CU1CU1CU3,10/27/2015,0,2.42,1
MYZ-CU1CU1CU3,11/5/2015,0,2.1,1
MYZ-CU1CU1CU3,12/8/2015,0,2.91,1
MYZ-CU1CU1CU3,12/9/2015,0,3.4,1
MYZ-CU1CU1CU3,12/16/2015,0,3.7,1
MYZ-CU1CU1CU3,12/22/2015,0,3.91,1
MYZ-CU1CU1CU3,1/19/2016,0,2.95,1
MYZ-CU1CU1CU3,1/20/2016,0,3.1,1
MYZ-CU1CU1CU3,1/27/2016,0,2.67,1
MYZ-CU1CU1CU3,1/29/2016,0,4.38,1
MYZ-CU1CU1CU3,2/2/2016,1,7.2,1
MYZ-CU1CU1CU3,2/9/2016,1,7.2,1
MYZ-CU1CU1CU3,2/11/2016,0,3.93,1
MYZ-CU1CU1CU3,2/24/2016,0,3.1,1
MYZ-CU1CU1CU3,3/4/2016,0,3.18,1
MYZ-CU1CU1CU3,3/8/2016,0,3.82,1
MYZ-CU1CU1CU3,3/18/2016,0,3.68,1
MYZ-CU1CU1CU3,4/12/2016,0,2.16,1
MYZ-CU1CU1CU3,6/7/2016,0,2,1
MYZ-CU1CU1CU3,6/14/2016,0,4.7,1
MYZ-CU1CU1CU3,6/18/2016,0,4.1,1
MYZ-CU1CU1CU3,6/20/2016,0,3.1,1
MYZ-CU1CU1CU3,7/12/2016,0,0,1
MYZ-CU1CU1CU3,7/13/2016,0,2.9,1
MYZ-CU1CU1CU3,7/19/2016,0,0,1
MYZ-CU1CU1CU3,7/20/2016,0,2.75,1
MYZ-CU1CU1CU3,7/29/2016,0,2.05,1
MYZ-CU1CU1CU3,8/1/2016,0,2.5,1
MYZ-CU1CU1CU3,8/10/2016,0,3,1
MYZ-CU1CU1CU3,8/19/2016,0,2.4,1
MYZ-CU1CU1CU3,8/20/2016,0,0.75,1
MYZ-CU1CU1CU3,10/3/2016,0,1.1,1
MYZ-CU1CU1CU3,10/6/2016,0,0,1
MYZ-CU1CU1CU3,10/14/2016,0,0,1
MYZ-CU1CU1CU3,10/15/2016,0,1.05,1
MYZ-CU1CU1CU3,10/21/2016,0,0.15,1
MYZ-CU1CU1CU3,11/19/2016,0,0,1
MYZ-CU1CU1CU3,11/25/2016,0,3,1
MYZ-CU1CU1CU3,11/26/2016,0,3,1
MYZ-CU1CU1CU1,1/2/2015,1,23.8,1
MYZ-CU1CU1CU1,1/31/2015,0,0,1
MYZ-CU1CU1CU1,10/3/2015,0,0,1
MYZ-CU1CU1CU1,1/13/2016,0,0.59,1
MYZ-CU1CU1CU1,2/2/2016,0,0,1
MYZ-CU1CU1CU1,8/26/2016,0,0,1
MYZ-CU1CU1CU1,8/29/2016,0,0,1
MYZ-CU1CU1CU0,1/29/2015,0,3.14,1
MYZ-CU1CU1CU0,1/30/2015,0,0.72,1
MYZ-CU1CU1CU0,2/3/2015,0,0.78,1
MYZ-CU1CU1CU0,11/18/2016,0,0,1
MYZ-CU1CU0CU9,2/4/2016,0,13.77,1
MYZ-CU1CU0CU9,3/11/2016,0,2.98,1
MYZ-CU1CU0CU9,4/14/2016,0,0,1
MYZ-CU1CU0CU9,7/15/2016,1,17.8,1
MYZ-CU1CU0CU9,10/3/2016,0,2.7,1
MYZ-CU1CU0CU8,12/31/2014,0,0,1
MYZ-CU1CU0CU8,7/14/2015,0,12.98,1
MYZ-CU1CU0CU8,9/12/2015,0,12.65,1
MYZ-CU1CU0CU8,10/3/2015,0,18.25,1
MYZ-CU1CU0CU8,10/5/2016,0,11.5,1
MYZ-CU1CU0CU7,1/1/2015,1,17.8,1
MYZ-CU1CU0CU7,2/28/2015,0,7.92,1
MYZ-CU1CU0CU7,3/3/2015,0,0,1
MYZ-CU1CU0CU7,3/16/2015,0,0,1
MYZ-CU1CU0CU7,3/20/2015,0,0,1
MYZ-CU1CU0CU7,10/3/2015,0,3.67,1
MYZ-CU1CU0CU7,12/1/2015,0,1.08,1
MYZ-CU1CU0CU7,1/13/2016,0,5.48,1
MYZ-CU1CU0CU7,8/26/2016,0,0,1
MYZ-CU1CU0CU7,11/18/2016,0,0,1
MYZ-CU1CU0CU7,11/19/2016,0,0,1
MYZ-CU1CU0CU6,12/23/2014,0,0,1
MYZ-CU1CU0CU6,12/24/2014,1,17.8,1
MYZ-CU1CU0CU6,1/22/2015,0,1.06,1
MYZ-CU1CU0CU6,1/24/2015,0,0,1
MYZ-CU1CU0CU6,3/27/2015,0,0,1
MYZ-CU1CU0CU6,3/30/2015,0,0,1
MYZ-CU1CU0CU6,6/30/2015,0,16.83,1
MYZ-CU1CU0CU6,8/1/2015,0,12.18,1
MYZ-CU1CU0CU6,12/1/2015,0,11.97,1
MYZ-CU1CU0CU6,12/11/2015,0,4.59,1
MYZ-CU1CU0CU6,1/25/2016,0,0,1
MYZ-CU1CU0CU6,7/1/2016,0,2.7,1
MYZ-CU1CU0CU6,10/26/2016,0,2.15,1
MYZ-CU1CU0CU6,11/18/2016,0,0,1
MYZ-CU1CU0CU6,11/19/2016,0,0,1
MYZ-CU1CU0CU4,4/14/2016,0,0,1
MYZ-CU1CU0CU4,8/26/2016,0,8.6,1
MYZ-CU1CU0CU4,11/19/2016,0,0,1
MYZ-CU1CU0CU2,3/31/2015,1,17.8,1
MYZ-CU1CU0CU2,6/18/2015,0,12.52,1
MYZ-CU1CU0CU2,8/11/2015,0,12.89,1
MYZ-CU1CU0CU2,8/17/2015,0,14.12,1
MYZ-CU1CU0CU2,10/3/2015,0,17.87,1
MYZ-CU1CU0CU2,1/8/2016,0,0,1
MYZ-CU1CU0CU2,9/7/2016,0,8.9,1
MYZ-CU1CU0CU2,10/7/2016,0,10.45,1
MYZ-CU1CU0CU0,6/15/2015,0,14.37,1
MYZ-CU1CU0CU0,4/18/2016,0,7.8,1
MYZ-CU1CU0CU0,7/7/2016,0,7.6,1
MYZ-CU1CU0CU0,7/19/2016,0,2.4,1
MYZ-CU1CU0CU0,11/18/2016,0,10.7,1
MYZ-CU1,12/11/2014,0,2.7,1
MYZ-CU1,2/9/2015,0,0,1
MYZ-CU1,2/28/2015,0,0,1
MYZ-CU1,3/2/2015,0,0,1
MYZ-CU1,3/16/2015,1,7.2,1
MYZ-CU1,6/8/2015,0,0,1
MYZ-CU1,6/11/2015,0,3.78,1
MYZ-CU1,6/15/2015,0,1.32,1
MYZ-CU1,6/22/2015,1,7.2,1
MYZ-CU1,7/10/2015,0,3.79,1
MYZ-CU1,7/11/2015,0,0,1
MYZ-CU1,7/27/2015,0,0,1
MYZ-CU1,10/27/2015,0,0.18,1
MYZ-CU1,1/13/2016,0,0,1
MYZ-CU1,10/2/2016,0,0,1
KYZ-CU9CU7,1/1/2015,1,41.6,1
KYZ-CU9CU7,7/30/2015,0,21.25,1
KYZ-CU9CU7,12/10/2015,0,37.26,1
KYZ-CU9CU7,1/11/2016,0,33.4,1
KYZ-CU9CU7,4/14/2016,0,0,1
KYZ-CU9CU6,2/6/2015,1,23.8,1
KYZ-CU9CU6,8/11/2015,0,14.19,1
KYZ-CU9CU6,12/15/2015,0,20.78,1
KYZ-CU9CU5,7/16/2015,0,15.17,1
KYZ-CU9CU5,9/24/2015,0,13.65,1
KYZ-CU9CU5,10/12/2015,1,17.8,1
KYZ-CU9CU5,10/15/2015,0,14.25,1
KYZ-CU9CU5,11/30/2015,0,0,1
KYZ-CU9CU5,12/11/2015,0,23.15,1
KYZ-CU9CU5,1/21/2016,0,17.62,1
KYZ-CU9CU5,1/25/2016,0,18.72,1
KYZ-CU9CU5,1/29/2016,1,23.8,1
KYZ-CU9CU5,2/1/2016,1,23.8,1
KYZ-CU9CU5,2/3/2016,0,15.69,1
KYZ-CU9CU5,2/4/2016,1,23.8,1
KYZ-CU9CU5,2/9/2016,0,9.28,1
KYZ-CU9CU5,2/11/2016,0,18.73,1
KYZ-CU9CU5,2/15/2016,0,15.55,1
KYZ-CU9CU5,3/1/2016,0,11.46,1
KYZ-CU9CU5,3/5/2016,0,9.76,1
KYZ-CU9CU5,3/12/2016,0,9.57,1
KYZ-CU9CU5,7/30/2016,0,20.8,1
KYZ-CU9CU5,8/5/2016,1,17.8,1
KYZ-CU9CU5,8/9/2016,0,9.65,1
KYZ-CU9CU5,8/12/2016,0,10.35,1
KYZ-CU9CU5,8/27/2016,0,6.6,1
KYZ-CU9CU5,9/23/2016,0,19,1
KYZ-CU9CU5,9/26/2016,1,17.8,1
KYZ-CU9CU5,10/2/2016,0,8.8,1
KYZ-CU9CU5,11/21/2016,0,9.7,1
KYZ-CU9CU5,11/23/2016,0,13.5,1
KYZ-CU9CU5,11/25/2016,1,17.8,1
KYZ-CU9CU5,11/28/2016,0,8.6,1
KYZ-CU9CU3,1/2/2015,1,23.8,1
KYZ-CU9CU3,7/15/2015,0,20.38,1
KYZ-CU9CU3,7/29/2015,0,0,1
KYZ-CU9CU2,1/22/2015,0,9.34,1
KYZ-CU9CU2,3/27/2015,0,11.25,1
KYZ-CU9CU2,6/22/2015,0,15.7,1
KYZ-CU9CU2,7/16/2015,0,14.29,1
KYZ-CU9CU2,7/20/2015,0,13.45,1
KYZ-CU9CU2,7/24/2015,0,16.28,1
KYZ-CU9CU2,11/30/2015,0,0,1
KYZ-CU9CU2,3/5/2016,0,12.53,1
KYZ-CU9CU2,7/1/2016,0,18.75,1
KYZ-CU9CU2,8/9/2016,0,10,1
KYZ-CU9CU2,8/12/2016,0,9.7,1
KYZ-CU9CU2,8/27/2016,0,7.2,1
KYZ-CU9CU2,8/29/2016,0,10.3,1
KYZ-CU9CU2,9/26/2016,1,17.8,1
KYZ-CU9CU2,10/2/2016,0,9.6,1
KYZ-CU9CU2,10/4/2016,0,11.45,1
KYZ-CU9CU2,11/25/2016,1,17.8,1
KYZ-CU9CU2,11/28/2016,0,11.4,1
KYZ-CU9CU1,12/3/2014,0,2.77,1
KYZ-CU9CU1,12/4/2014,0,0,1
KYZ-CU9CU1,12/16/2014,0,0.61,1
KYZ-CU9CU1,12/17/2014,0,3.65,1
KYZ-CU9CU1,12/19/2014,0,1.67,1
KYZ-CU9CU1,12/24/2014,0,13.3,1
KYZ-CU9CU1,12/26/2014,0,2.26,1
KYZ-CU9CU1,12/30/2014,0,1.56,1
KYZ-CU9CU1,12/31/2014,0,3.19,1
KYZ-CU9CU1,1/1/2015,0,0.85,1
KYZ-CU9CU1,1/7/2015,0,2.1,1
KYZ-CU9CU1,1/8/2015,0,3.43,1
KYZ-CU9CU1,1/9/2015,0,3.08,1
KYZ-CU9CU1,1/13/2015,0,0,1
KYZ-CU9CU1,1/19/2015,0,3.66,1
KYZ-CU9CU1,1/21/2015,0,2.1,1
KYZ-CU9CU1,1/23/2015,1,7.2,1
KYZ-CU9CU1,1/24/2015,1,7.2,1
KYZ-CU9CU1,1/27/2015,1,7.2,1
KYZ-CU9CU1,1/28/2015,0,1,1
KYZ-CU9CU1,1/29/2015,0,2.58,1
KYZ-CU9CU1,1/30/2015,1,7.2,1
KYZ-CU9CU1,2/2/2015,0,2.92,1
KYZ-CU9CU1,2/3/2015,0,2.1,1
KYZ-CU9CU1,2/5/2015,0,3.18,1
KYZ-CU9CU1,2/6/2015,0,2.08,1
KYZ-CU9CU1,2/10/2015,0,0,1
KYZ-CU9CU1,2/12/2015,0,2.64,1
KYZ-CU9CU1,2/23/2015,0,2.64,1
KYZ-CU9CU1,2/24/2015,0,2.32,1
KYZ-CU9CU1,2/25/2015,1,7.2,1
KYZ-CU9CU1,2/27/2015,0,1.64,1
KYZ-CU9CU1,3/4/2015,0,2.49,1
KYZ-CU9CU1,3/10/2015,0,0.93,1
KYZ-CU9CU1,3/31/2015,0,0,1
KYZ-CU9CU1,7/2/2015,0,6.1,1
KYZ-CU9CU1,9/29/2015,0,5.1,1
KYZ-CU9CU1,6/6/2016,0,2.7,1
KYZ-CU8CU7,12/1/2015,0,12.35,1
KYZ-CU8CU7,10/14/2016,0,9.4,1
KYZ-CU8CU7,11/18/2016,0,7.6,1
KYZ-CU8CU7,11/19/2016,0,2.6,1
KYZ-CU8CU6,8/8/2015,0,10.98,1
KYZ-CU8CU6,11/4/2015,0,3.63,1
KYZ-CU8CU6,12/1/2015,0,11.26,1
KYZ-CU8CU6,10/14/2016,0,2.05,1
KYZ-CU7CU6,7/2/2015,0,14.55,1
KYZ-CU7CU6,7/3/2015,0,14.8,1
KYZ-CU7CU6,7/6/2015,0,14.67,1
KYZ-CU7CU6,7/27/2015,0,7.45,1
KYZ-CU7CU6,7/29/2015,0,0,1
KYZ-CU7CU6,8/11/2016,0,12.6,1
KYZ-CU7CU6,8/26/2016,0,3.7,1
KYZ-CU7CU6,9/1/2016,0,13.8,1
KYZ-CU7CU6,11/19/2016,0,0,1
KYZ-CU7CU5,7/29/2015,0,0,1
KYZ-CU7CU5,9/20/2016,0,9.65,1
KYZ-CU7CU3,3/30/2015,0,0,1
KYZ-CU7CU3,6/17/2015,0,16.28,1
KYZ-CU7CU3,7/29/2015,0,0,1
KYZ-CU7CU3,8/8/2015,0,13.46,1
KYZ-CU7CU3,9/24/2015,0,10.28,1
KYZ-CU7CU3,10/2/2016,0,5.6,1
KYZ-CU7CU2,3/30/2015,0,0,1
KYZ-CU7CU2,7/25/2015,0,11.92,1
KYZ-CU7CU2,7/29/2015,0,0,1
KYZ-CU7CU2,8/3/2015,0,12.97,1
KYZ-CU7CU2,6/10/2016,0,9.5,1
KYZ-CU7CU2,7/15/2016,0,0,1
KYZ-CU7CU2,11/18/2016,0,0.4,1
KYZ-CU7CU0,1/3/2015,0,0,1
KYZ-CU7CU0,7/29/2015,0,0,1
KYZ-CU7CU0,9/29/2016,0,9.5,1
KYZ-CU6CU9,11/18/2016,0,0,1
KYZ-CU6CU7,7/29/2015,0,0,1
KYZ-CU6CU7,2/1/2016,0,13.26,1
KYZ-CU6CU7,9/29/2016,0,9.6,1
KYZ-CU6CU7,10/2/2016,0,4.4,1
KYZ-CU6CU7,11/18/2016,0,0.8,1
KYZ-CU6CU4,10/17/2015,0,0.2,1
KYZ-CU5CU8,1/27/2015,0,2.46,1
KYZ-CU5CU8,7/2/2015,0,5.05,1
KYZ-CU5CU8,7/3/2015,0,4.7,1
KYZ-CU5CU8,8/31/2015,0,2.88,1
KYZ-CU5CU8,4/14/2016,0,0,1
KYZ-CU5CU8,7/11/2016,0,4.1,1
KYZ-CU5CU8,7/16/2016,0,3.8,1
KYZ-CU5CU8,8/8/2016,0,0,1
KYZ-CU5CU8,8/27/2016,0,0,1
KYZ-CU5CU8,10/13/2016,0,0,1
KYZ-CU5CU8,10/14/2016,0,2.4,1
KYZ-CU5CU8,10/25/2016,0,1.2,1
KYZ-CU5CU8,11/18/2016,0,0.4,1
KYZ-CU5CU8,11/19/2016,0,0,1
KYZ-CU5CU7,11/5/2015,0,13.53,1
KYZ-CU5CU7,1/19/2016,0,12.72,1
KYZ-CU5CU7,10/14/2016,0,11.3,1
KYZ-CU5CU7,11/18/2016,0,1,1
KYZ-CU5CU7,11/19/2016,0,0,1
KYZ-CU4CU2,12/9/2014,0,11,1
KYZ-CU4CU2,12/23/2014,0,10.27,1
KYZ-CU4CU2,1/2/2015,1,23.8,1
KYZ-CU4CU2,2/3/2015,0,9.3,1
KYZ-CU4CU2,2/10/2015,1,23.8,1
KYZ-CU4CU2,2/26/2015,0,1.92,1
KYZ-CU4CU2,3/7/2015,0,9.22,1
KYZ-CU4CU2,3/13/2015,1,23.8,1
KYZ-CU4CU2,3/20/2015,1,23.8,1
KYZ-CU4CU2,3/25/2015,0,15.66,1
KYZ-CU4CU2,6/30/2015,0,19.3,1
KYZ-CU4CU2,7/2/2015,0,20.28,1
KYZ-CU4CU2,7/10/2015,0,14.19,1
KYZ-CU4CU2,10/15/2016,0,0,1
KYZ-CU3CU7,7/27/2015,0,0.28,1
KYZ-CU3CU7,8/4/2015,0,16.48,1
KYZ-CU3CU7,10/16/2015,1,23.8,1
KYZ-CU3CU7,9/2/2016,0,11.3,1
KYZ-CU3CU6,1/24/2015,0,28.48,1
KYZ-CU3CU6,2/13/2015,1,41.6,1
KYZ-CU3CU6,2/16/2015,1,17.8,1
KYZ-CU3CU6,2/27/2015,1,41.6,1
KYZ-CU3CU6,3/13/2015,1,41.6,1
KYZ-CU3CU6,6/19/2015,1,41.6,1
KYZ-CU3CU6,6/20/2015,0,33.71,1
KYZ-CU3CU6,6/23/2015,0,19.53,1
KYZ-CU3CU6,6/26/2015,1,23.8,1
KYZ-CU3CU6,7/3/2015,1,23.8,1
KYZ-CU3CU6,7/27/2015,0,13.59,1
KYZ-CU3CU6,8/1/2015,0,19.65,1
KYZ-CU3CU6,8/10/2015,0,15.52,1
KYZ-CU3CU6,10/16/2015,1,23.8,1
KYZ-CU3CU6,2/6/2016,0,21.26,1
KYZ-CU3CU6,2/9/2016,0,8.7,1
KYZ-CU3CU6,2/13/2016,0,3.73,1
KYZ-CU3CU6,4/19/2016,0,12.6,1
KYZ-CU2CU0,12/6/2014,0,0,1
KYZ-CU2CU0,2/9/2015,0,1.6,1
KYZ-CU2CU0,2/10/2015,0,3,1
KYZ-CU2CU0,2/11/2015,0,11.94,1
KYZ-CU2CU0,2/12/2015,1,17.8,1
KYZ-CU2CU0,2/13/2015,1,17.8,1
KYZ-CU2CU0,3/20/2015,1,17.8,1
KYZ-CU2CU0,6/23/2015,0,13.15,1
KYZ-CU2CU0,12/8/2015,0,14.05,1
KYZ-CU2CU0,10/24/2016,1,7.2,1
KYZ-CU2CU0,11/19/2016,0,0,1
KYZ-CU1CU4,3/30/2015,0,0,1
KYZ-CU1CU4,6/7/2016,0,3.18,1
KYZ-CU1CU3,12/6/2014,0,0,1
KYZ-CU1CU3,12/28/2015,0,13.48,1
KYZ-CU1CU3,1/22/2016,0,13.04,1
KYZ-CU1CU3,3/14/2016,0,12.4,1
KYZ-CU1CU3,6/21/2016,0,14.4,1
KYZ-CU1CU2CU8,1/19/2015,0,3.08,1
KYZ-CU1CU2CU8,2/16/2015,0,1.4,1
KYZ-CU1CU2CU8,3/20/2015,1,7.2,1
KYZ-CU1CU2CU8,11/7/2015,0,3.62,1
KYZ-CU1CU2CU8,12/7/2015,0,2.81,1
KYZ-CU1CU2CU8,3/17/2016,0,3.1,1
KYZ-CU1CU2CU8,4/16/2016,0,1.6,1
KYZ-CU1CU2CU8,6/6/2016,0,0,1
KYZ-CU1CU2CU7,6/17/2015,0,13.82,1
KYZ-CU1CU2CU7,6/23/2015,0,2.68,1
KYZ-CU1CU2CU7,8/8/2015,0,12.7,1
KYZ-CU1CU2CU7,8/14/2015,0,13.55,1
KYZ-CU1CU2CU7,8/31/2015,0,7.59,1
KYZ-CU1CU2CU7,6/9/2016,0,0,1
KYZ-CU1CU2CU7,9/1/2016,0,0,1
KYZ-CU1CU2CU7,10/2/2016,0,0.1,1
KYZ-CU1CU2CU7,10/24/2016,0,0,1
KYZ-CU1CU2CU7,11/18/2016,0,0,1
KYZ-CU1CU2CU7,11/19/2016,0,0,1
KYZ-CU1CU2CU4,12/19/2014,1,17.8,1
KYZ-CU1CU2CU4,2/16/2015,0,0,1
KYZ-CU1CU2CU4,3/9/2015,1,17.8,1
KYZ-CU1CU2CU4,3/20/2015,1,17.8,1
KYZ-CU1CU2CU4,3/30/2015,0,6.45,1
KYZ-CU1CU2CU4,10/16/2015,0,11.04,1
KYZ-CU1CU2CU4,10/2/2016,0,3.6,1
KYZ-CU1CU2CU4,10/7/2016,0,0,1
KYZ-CU1CU2CU4,11/18/2016,0,0,1
KYZ-CU1CU2CU3,1/13/2015,0,1.94,1
KYZ-CU1CU2CU3,10/26/2015,0,2.55,1
KYZ-CU1CU2CU3,10/14/2016,0,10.65,1
KYZ-CU1CU2CU3,11/18/2016,0,6.6,1
KYZ-CU1CU2CU3,11/19/2016,0,2.1,1
KYZ-CU1CU2CU2,3/20/2015,1,17.8,1
KYZ-CU1CU2CU1,12/30/2014,1,17.8,1
KYZ-CU1CU2CU1,2/10/2016,1,17.8,1
KYZ-CU1CU2CU1,11/19/2016,0,0,1
KYZ-CU1CU2CU0,12/4/2014,0,10.25,1
KYZ-CU1CU2CU0,1/6/2015,1,17.8,1
KYZ-CU1CU2CU0,2/13/2015,1,17.8,1
KYZ-CU1CU2CU0,2/23/2015,0,0,1
KYZ-CU1CU2CU0,2/28/2015,0,0,1
KYZ-CU1CU2CU0,8/29/2016,0,0,1
KYZ-CU1CU1CU9,12/6/2014,0,32.77,1
KYZ-CU1CU1CU9,7/29/2015,0,0,1
KYZ-CU1CU1CU9,11/18/2016,0,0,1
KYZ-CU1CU1CU8,1/9/2016,0,14.54,1
KYZ-CU1CU1CU7,10/5/2015,0,9.35,1
KYZ-CU1CU1CU7,10/13/2015,0,13.97,1
KYZ-CU1CU1CU7,11/6/2015,0,35.9,1
KYZ-CU1CU1CU7,12/7/2015,1,59.4,1
KYZ-CU1CU1CU7,1/8/2016,1,59.4,1
KYZ-CU1CU1CU7,1/13/2016,0,46.11,1
KYZ-CU1CU1CU7,1/22/2016,0,54.32,1
KYZ-CU1CU1CU7,1/29/2016,0,54.16,1
KYZ-CU1CU1CU7,1/30/2016,0,55.88,1
KYZ-CU1CU1CU7,2/12/2016,0,30.66,1
KYZ-CU1CU1CU7,3/5/2016,0,35.28,1
KYZ-CU1CU1CU7,3/15/2016,1,41.6,1
KYZ-CU1CU1CU7,3/31/2016,0,32.9,1
KYZ-CU1CU1CU7,6/17/2016,0,44.4,1
KYZ-CU1CU1CU7,6/20/2016,0,40.25,1
KYZ-CU1CU1CU7,6/21/2016,0,41.5,1
KYZ-CU1CU1CU7,6/25/2016,0,40.4,1
KYZ-CU1CU1CU7,7/21/2016,0,33,1
KYZ-CU1CU1CU7,7/30/2016,0,26.5,1
KYZ-CU1CU1CU7,10/15/2016,0,20.35,1
KYZ-CU1CU1CU7,11/18/2016,0,23.5,1
KYZ-CU1CU1CU7,11/19/2016,0,19.4,1
KYZ-CU1CU1CU6,12/19/2014,1,17.8,1
KYZ-CU1CU1CU6,1/28/2015,0,11.78,1
KYZ-CU1CU1CU6,2/19/2015,0,9.15,1
KYZ-CU1CU1CU6,2/21/2015,1,17.8,1
KYZ-CU1CU1CU6,3/9/2015,0,4.93,1
KYZ-CU1CU1CU6,3/10/2015,0,9.48,1
KYZ-CU1CU1CU6,3/17/2015,1,17.8,1
KYZ-CU1CU1CU6,6/11/2015,0,7.65,1
KYZ-CU1CU1CU6,8/25/2015,0,12.55,1
KYZ-CU1CU1CU6,9/8/2015,0,12.64,1
KYZ-CU1CU1CU6,9/18/2015,1,23.8,1
