score,date,title,review,link_id,Name,Location,City
40,5-Jul-15,Yumm Flavors,Best Chinese food ever. Went with friends and family Very nice food and Soothing ambiance Mumbai's best place to treat your family in bejing,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or290-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,4-Jul-15,First choice for Chinese food.,"Mainland China is my favourite place for Chinese food. Been to their restaurants in Growel's 101, oberoi mall, Andheri West and Noida. Food is excellent everywhere. Ambience is good and service is also satisfactory. Try their basil sauce. Yummy.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or290-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,4-Jul-15,Delicious Indian chinese,Nicely done up and always busy but I like this place and it's a delight in no mans land in Sakinaka.A wide variety of stuff on the menu and they serve alcohol too.i love their food.tasty n greasy n spicy n great portions with quick service.i hv never had a bad dish so like their sweet corn chicken soup n hot n sour n wonton soup too n their noodles n fried rice n their chicken main course n appetizers tooStill hv to taste tons moreDo make it a point n visit this restaurantReasonably priced too,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,4-Jul-15,excellent food,fabulous dumplings. and the best Chinese food ever. Went with friends and family and the experience has been the same everytime. the food choice is also good and love the chinese festivals that they have. amazing food once again...must go.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,3-Jul-15,Good food decent service,The food is good and the service is also pretty decent. The portions are huge as well. Recommended for good 'Indian' Chinese,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,2-Jul-15,Keeeeep eating!,Great place for family and friends. Closest to authentic Chinese food. Well managed and relaxed atmosphere.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,2-Jul-15,Great,"Awessome food, great service. Their lunch buffets are definitely worth it. We have had a good time there. Of course no guarantees.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,30-Jun-15,Chinese food lovers.,Good variety of Chinese food and true value for money.you can also select their mouth watering desserts and fill up your tummy. The quantity and quality both are superb.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,30-Jun-15,Dinner at Mainland China,Ambience is Good!Right Place to have Good Chinese Food!Crackling Spinach & Lotus Stem & Chestnut Dishes are a Real Treat!Lemon Corriander Soup is Excellent!Main course also has many Interesting & Novel options!Staff is also from Northeast & always around so makes the experience completely authentic!Excellent place for Good Authentic Chinese food!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,30-Jun-15,Superb Taste,"The food is really tasty. You walk into Mainland china and have your food, then you can really enjoy the real Chinese taste, than any other Chinese hotel. It is really a different taste. So go enjoy in Mainland China any where, not only in Mumbai, Banglore or Cochin is all the same.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,30-Jun-15,Reliable Asian Cuisine,One of those ...Chinese food places every Indian wants to eat at least once a fort night! It's very reliable!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,29-Jun-15,Wide variety of Oriental fare,"This place not only serves Chinese dishes, but in fact a variety of Oriental fare. It was a pleasant surprise to us to know this.I being a fan of Japanese fare ordered their Miso soup which could not be called perfect, but those who ordered the Chinese soups were very happy. So hastily we reached to a conclusion that these people are jack of all dishes and master of Chinese.We just stuck to the Chinese fare but later learned that the dishes of other countries were also nearly authentic and we could have indulged into them without any fear.A word of caution - we would like to add here - be careful about the serving portion - it is slightly more than you can imagine. So order carefully.The ambience is very good and service friendly.This being a fine dining restaurant definitely is slightly harsh on the pocket.We never had any prior reservations but were able to get the table immediately - maybe we were lucky.Should be tried at least once - we can guarantee this, you won't regret.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,25-Jun-15,Chinese Chinese,We are used to Indian chinese food. I understand Mainland china serves to a greater extent authentic chinese fare. I really liked the food as it was less oily and reasonably spiced. Would love to visit again with family,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,25-Jun-15,A very nice Buffet,"We have been to many Mainland China in Mumbai and Bangalore. There is now Buffet lunch. The spread both Veg and Non veg was very good. The main course is also good but because of the starters are so good you end up eating more of it , the desserts are also very tasty hence you end up eating only starters and desserts. We liked the place the service is also good .So a place worth a visit...",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,24-Jun-15,"Surprisingly, the Chinese hate it","I have always enjoyed eating here. But I cannot miss the fact that all my Chinese business friends hate this place. They say it is not good and would rather eat at a north Indian joint instead. I have enjoyed the starters spread and dim sums during my visits though. So if you are a Chinese national, avoid it. If you are an Indian looking for 'authentic' Chinese food, then its a good option. There is a whole lot for vegetarians like me.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,23-Jun-15,Excellent Food,"Have been to this place several times. The food is just awesome here as compared to other outlets. Can't miss the crab meat soup and chicken chilly garlic noodles . Ambience is good. Just would not recommend to visit this place on weekend, as the service is not upto the mark.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,19-Jun-15,Disappointing...,"I have been to different Mainland China restuarants around India, but this one was disappointing. I have generally considered it as a fine dine , authentic Chinese resturant but, cant say the same for this experience. We ordered 4 starters, 2 main dishes between 4 of us and we struggled to finish. It wasnt the quantity though, it was the taste. Sauted mushrooms were flavourless and crackling spinach was too salty and sweet. Tofu was too oily. Fried rice felt like street chinese food and oriental sauce with veggies was average. Spicy garlic noodles were good but too dry. In the end, for the price we paid (approx Rs 900 per head), we went away dissatisfied. Its time, Mainland china authorities have a look at their quality before its too late.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,18-Jun-15,"Chinese yes, but service is lacking","We had to ask for more than one menu for our table, then we had to ask if we can order, then we had to ask if we can order more, etc. They seem to struggle with service, though the restaurant was only half full.The food is ok, spiciness just right. But why everything, really even the fried rice, must be totally infused in garlic is peculiar. It also means you often cannot taste the food because of the overpowering garlic. Also they don't know the concept of small portions - small should mean small - why waste food?",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,18-Jun-15,Home away from home - Kolkata Chinese,"Being a bong, I have a bias for this place. If you want to have chinese you need to head out to Tangra in Kol, if you cant, go to Mainland China. The fact that you have to fight for a reservation, any day of the week speaks about the popularity of the place.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,17-Jun-15,Good food and very good portions,"We visited Mainland China at Saki Naka for lunch on a Sunday. It normally has buffets on all days except Sunday. So we missed out on that. Since it was a rainy day the restaurant had quite a few empty tables and was comfortable and spaced out. We started with some excellent khimchi and jasmine tea which certainly helped whet our appetite. For starters we had tofu plate, crackling spinach and marinated mushrooms. The mushrooms emerged as a clear favourite. Main course was exotic vegetables in chilli basil sauce along with fried rice and chilli garlic noodles. The noodles were quite tasty and clearly my best dish at the meal there. For a vegetarian meal without drinks we paid about ₹1000 per head. I recommend opting for the buffet option here which will give you greater variety.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,15-Jun-15,Very Nice place,"Very Nice place...Very Good Service and will get to drink one of the best green Tea... I visited Mainland China, Vikroli many times and like the place. Regarding to food it is good not great as we compare with paid price.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,14-Jun-15,Just cant beat the Food of Mainland China,"Business Brunch or Dinner, couple night out or family treat, you just cant miss Mainland china. The food will surprise you and the condiments are just so delicious. I never had a bad experience in Mainland china and have always walked out with a smiling face and a full tummy. I always keep coming back because MC always surprises me/",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,13-Jun-15,Mainland China,Always a pleasure to visit this place. A nice place to for a business lunch in busy area of Andheri East. Highly recommended.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,10-Jun-15,Chinese 4 course meal for a steal,"Lunch time, and we had this special offer on ICICI Bank Credit/ Debit Cards which we made full use of. Good 4 course meal option with excellent starters choice, soup, main course and desserts.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,9-Jun-15,BEST CHINESE MEAL,"Mainland China seems to be one of the best Chinese restaurant. We went there with my cousin and her family, so we were 6 of us, 4 adults and 2 children. There is a huge menu and the service is superb. The tables are far apart so you have enough space and relax. Beautiful ambience with innovative and good quality food.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,5-Jun-15,Guilin in mainland Chima,"A couple of years ago I made a trip to Guilin and was very impressed. I expected everyone to to dressed in Mao Tse Tung clothes but instead, walking around town you could have imagined w alking around a North American city. I can't remember the name of the hotel but it was very western like and very cheap --about 25.00 US/ night. I also took a boat up the Li Jiang river and that was very interesting. The scenery was much like Halong bay in Vietnam or Krabi in Thailand. Tetons rising all along the river. We returned to Guilin via the tour bost about halfway where we stopped a little souvenir town. I couldn't eat the food that came with lunch on the boat so I went into a little restsurant/bar type place hoping to get a sandwich and a coffee. A lady brought me the menu and the first three items were : dog-all kinds, snake all kinds, spicy pork penis. I closed the menu and just ordered a coffee.The little village was nest to walk around and then a bus took us from here to Guilin. I was very glad and super elated to find a McDonalds in Guilin and I was able to pretty much get around the food situation. I highly recommend a trip to Guilin. I got there by Dragonair out of Hong Kong. In hong Kong I was able to get a mainland and this was done for me by a travel agent in the hotel I was staying in (Hong Kong).",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,4-Jun-15,Best Chinese in TOWN!,"Absolutely recommended for a family fine dine experience at Andheri Kurla ROad outlet as well as other outlets in Mumbai and Navi Mumbai. I have been to the most of them already.Great menu options even for full veg guys like me.I have had few of my Intl guest from US, EU and China also visit this place with me, all just loved MC as well as the Sigree, the Indian restaurant too!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,4-Jun-15,My Favourite Chinese Restaurant,"Mainland China at Andheri West, is my Fav Chinese restaurant,the quality is simply superb! My kids know the menu by heart...need I say more.Besides the food,(which is Excellent) what I love ,is the way they treat my kids,all the kids are genuinely respected at the restaurant,they are served first and if the kids need anything ,for example extra peanuts or more chocolate sauce, it is bought to the table instantly.The Lunch Buffet variety is awesome!The service in general is excellent,and the dimsum quality and variety has to be experienced.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,4-Jun-15,Awesome Food,The crap soup is out of the world.......Excellent.....Great Location....good service....WOW.... The schezwan rice & noodles are amazing,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,4-Jun-15,Great place to taste Authentic Chinese,"Though the price are in the higher side, MC is the best place to experience authentic Chinese cuisine. most important.. Mainland China does not compromise on quality.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,31-May-15,Great place for office lunches!,"We ordered Burmese khao suey, which came in elegant bowls. The server helped us mix the various ingredients. I love the flavours!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,31-May-15,My all time favourite,"We often visit the Mainland China at Sakinaka. Even though now many fine dining restaurants have come up in the vicinity, I find it still the best. Great location, food, hospitality & staffs makes it stand apart. Try the dry chilli fish, pan fried noodles which we like.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,27-May-15,"Good ambience, very good service, excellent food!",Visited the Mainland China in Powai for dinner with the family. As usual the food was excellent and the amience and service were very good too but the dessert was outstanding - Coconut dumplings in Honey-butter sauce. Wow!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,24-May-15,Mainland China,"I love this place, I have been to Mainland china many times, Couple of cousins were visiting from London and I took them here for dinner. They too loved the food here. The vegetables in Mahlak sauce is nice, The desserts in honeybutter sauce are good as well.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,22-May-15,Dinner at Mainland China,"During my last trip to Mumbai, i went to this restaurant and had Strawberry Daiquiri mocktail.Then i placed an order for Crabmeat fried rice, It was very tasty and more than enough in quantity at affordable price. You can all kind of chinese dishes here. Apart from this i had boiled chicken dumplings, so good.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,22-May-15,Subtle elegance with sharp service and good food,"I have been to outlets of Mainland China in several Indian cities and have always found their food to be tasty, easy on the stomach and well presented. The portions are fairly large and the service is mostly impeccable. Their buffets are very value for money, with an array of interesting dishes that you would probably hesitate to order otherwise. The a la carte ordering, too, has become easy now with the very helpful electronic menu. The understated beauty of the decor and the polished ambience add to the charm. In fact, we end up going there for most of our festive occasions...it is the obvious choice of you don't want to risk ruining a special day!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,21-May-15,Best place for authentic food,This a best place for authentic food...great ambience and a great service as well.. if you are new to this place and dont know what to order you can go for crispy corn chilli peper (starters) and black pepper fried rice (main course).. if need be frozen lime ;) enjoy,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,21-May-15,Nice Restaurants,"Visited during my Birthday. Very Good Service, Very Good Environment, Excellent Food what else someone wants ....",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,20-May-15,China China,"Have visited Mainland China in the past as well, but this time was special. We ordered some of the house specialities. Prawn SuiMai is a well known chinese favourite but we tried the Prawn Hargao this time, which turned out to be very well flavoured. Not to mention the quality of the accompaniments that come with it. For the main course, the Poached fish with Thai Herbs gets a full recommendation, provided you appreciate the flavour of coconuts in chilli guise! Must have.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,20-May-15,Yumm....delicious,I just loved it. We ordered the burnt garlic fried rice with lettuce and some chicken pepper in red sauce. Just awesome. My family enjoyed this like never before. Worth every dime. Will visit again.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,20-May-15,Anytime food if one has appetite for Chinese,Everything is thoroughly cooked and that's the start. Try the specials and its amazing u will have your moneys worth.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,20-May-15,Yummy Chow :D,"I've visited most branches of Mainland China. Like the starters, main course and desserts. The staff is courteous and well-informed. No bad experiences so far :)",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,20-May-15,good authentic chinese,If you are in for some good authentic chinese which is really not too salty or too hot and spicy you can go to Mainland china at the Saki naka Mumbai where the ambience is good.You may also bring large groups family and offcie folks as there is enough elbow room.You can also ask the chef to make some hot chiily stuff for you incase you have an Indian option of the chinese you prefer.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,19-May-15,Awesome Chinese,"Wowwww. Delicious mouth watering chinese food. Food is very much authentic & taste like amazing.The service, ambiance provided are at par with the cuisines. Desserts are also good. Worth having dinner with your loved ones.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,18-May-15,Love the chinese here,"I dont like chinese food in general but if it is Mainland China I am all for it. Their service is great, ambience is relevant to the cuisine. Food is authentic and tastes awesome :) The soups, the chicken, the noodles all are great. Whether I go there or I order in I always love their food",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,18-May-15,Best buffet ever!,"Have been to this place many times, and each time, I'm more than satisfied. The buffet starters are beyond amazing, especially the prawn dishes. Usually get full with the starters itself, although the dessert platter is quite good as well! Definitely worth going for if you haven't already!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,18-May-15,Food at Mainland China,"Wow. Mouth watering Chinese food. For Chinese food lovers, its a first choice. They have set very high standards.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
20,15-May-15,Not to the Mark,"Visited MLC at Growels Mall kandivali, on Sunday 10th May. & to my surprise the food and service was not up to the mark.(unsatisfactory).Style of serving , empty buffet chafing dishes, slow serving of appetizers(non-veg), pushing of more of potato or egg plant dishes.Overall a unpleasant day for the family.:)",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,14-May-15,I Love MLC,Brilliant food and service. I often eat at the Powai Branch.. I love the dimpsums and the prawns dish.. I always call for burnt garlic fired rice and noodles. Very authentic food !,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,13-May-15,Super,"Went to MC after a long time and was happy to see that something's never change. Tofu, mushroom , lemon grass rice were savoury. Repeat visit on! I like the layout and the spacious arrangement around.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,13-May-15,Lip Smacking Oriental Food with great service,My family's first choice for Chinese food in Mumbai is Mainland China at Andheri West. The variety is phenomenal & each dish is cooked to perfection. The staff is well equipped to advise the types of food which will go well with other choices. Consistency has been the hallmark of the restaurant which we have been patronizing for close to 12 years.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,13-May-15,A must visit place for Chinese food lovers,"This is one of our most frequently visited fine dining restaurants for Chinese food. The food is just amazing, perfectly cooked, and packed with flavors. Try the chicken sui mai dumplings, general tao’s chicken, pan fried noodles, and honey noodles with ice cream. The staff is extremely good and they make you feel at home.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,13-May-15,it will really take an effort to reach there.,"the food is excellent, but if you are not staying there, it will really take an effort to reach there. the traffic is horrible.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,12-May-15,Lip Smacking Oriental Cuisine,"Mainland China has established itself as a reliable brand for foodies who wish to enjoy Chinese and other South Asian fare at a mid-range pricing. Ofcourse the oriental fare is sufficiently 'Indianized' to suit evryone's palate.Their outlet at Vashi will fulfill your expectations on most counts. The minimalist décor without making the eatery a museum for Chinese artifacts is what sets it apart from other so called Chinese restaurants in Navi Mumbai. Anticipate a soothing ambiance. Serving staff is polite and knowledgeable.The lunch buffet is reasonably priced and provides sufficient variety from appetizers to desserts. The a-la-carte menu also provides an eclectic variety of Chinese and Thai cuisine. I’d recommend the lemon grass grilled chicken, pad thai noodles, pan fried chilli fish, their dim sums especially the sui mai prawn, stir fried chicken with chillies garlic and hot basil and their dim sum brunch buffet. For desserts, stick to the honey noodles in icecream.Overall a great place to enjoy a relaxed meal with family and friends.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,11-May-15,"China the ""Indian way""","Entrance not really spectacular, going through a plain lobby and business elevator. Dining area is ok.We don't start well as they don't have even Chinese beer: Indian, Mexican, Dutch, others but no Tsingtao?! Good comes and on the table you find fork and spoon to eat. No chopsticks and not even the typical Chinese spoons. Not a good start.But then the starters came. The prawns were spectacular, non anywhere close to how you would eat them in China, but good. Tried to test them on Sichuan dishes. Spicy yes, but just in the form of more pepper, but not the typical Sichuan spices and flavors. Still very good. Conclusion: recommend to enjoy something ""good and different in India"" but not for ""I want the real Chinese food""",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,11-May-15,Service has become slow,"I had reviewed here earlier that Mainland China is my comfort zone. It's my go to place whenever I am craving some good food.For the last two three weeks that I have visited Bandra outlet, I have noticed that the service has become really slow. Between the snacks and main course it took about 20 minutes!! Earlier they would offer free dessert since we are regulars but that too is gone now. I do hope they get their act right soon.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,10-May-15,Amazing Food,Had great Chinese food here on a couple of occasions. The service was great and the food was excellent. highly recommended.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,9-May-15,love the food,"love the food, great service , no MSG , good decor.. all in all.. love it / no complaints.classy chinese, good buffet for lunch! pls go have a meal !!! very happy with it ;)",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,28-Apr-15,Tasteful chinese in mumbai,"our recent visit to mainland china, was enjoyable. decent variety of various dishes provided a nice combination of things to choose from. overall a satisfying experience.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,24-Apr-15,"Sumptuous Chinese Sunday Buffet with Couteous, Personal service","Visited the Mainland China Restaurant at Bandra last Sunday for their Afternoon Buffet.The service was personal & impeccable. They were very attentive to the needs of my elderly mother.The starters were served at the table. The spread was good. Once they realized that we did not partake seafood, they on their own got us a great chicken starter, which was not actually a part of their menu.The main course was delicious and had a decent spread. Even the vegetarian spread for my mother was adequate and tasty.The dessert was also an adequate spread, though nothing overly extraordinary.All in all a very satisfying dining experience on a Sunday afternoon.Will visit again and possibly many times over.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,23-Apr-15,"Infinity Mall, Malad",This is a great place to dine. You should book the table in advance during weekends else waiting is for at least 45 minutes. The food is not spicy and our foreign customers would love it. Very very fine dining if your pocket allows.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,22-Apr-15,Beyond excellence,"Whenever I ate at Mainland China, Saki Naka, I had been completely spellbound by its quality of Chinese cuisine- Veg or Non-veg, Fish or poultry!!! Although it's location is not great, being right on the MV road and at the Saki Naka jn- definitely the most crowded place of Mumbai- it is worth taking the pain to visit this place on special occasions. The prawns fried rice is one item, which i would always order here. Green tea, which is being continuosly served, keeps the mood fresh.AS compared to its other outlets, I rate the Saki Naka the maximum. The rates are on the higher side, but it is worth it.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,19-Apr-15,Closest you will ever get to authentic chinese flavours,"chinese in india which we are used to is the commercial msg flavoured indianized chinese food.when you want to try authentic food with natural flavours head here.best dimsums - chicken sui mai or prawns hargaobest starter - sichuan chicken fierygreat selection of mains - veg in chilli basil sauce is what i liked mostgreat selection of rice - lotus leaf wrapped, burnt garlic lettuce, five treasuregreat dessert - brownie and creme brulee",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,19-Apr-15,Great Chinese food,This place checks almost all boxes of a fine dining Chinese restaurant. The only disadvantage is the location as it is right at a very busy junction. They have valet parking which is a boon given the location. Once you enter you are transformed to a different place. They have spacious tables with circular seating for large groups. Sea food is their strength and would suggest to try all their preparations. Staff is prompt and responsive and the food is awesome. Wish all other Mainland China restaurants were in the same league. My favorite.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,17-Apr-15,Super,I would classify this as the best fine dining Chinese cuisine eatery. I have never had a bad meal here. Look out for set meal offers on ICICI Bank cards.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,16-Apr-15,"Good food, good ambience",Very good ambiance. Service is good and courteous. Food is excellent. The soup was piping hot and tasty. The quantity per plate served is very generous. One plate sufficient for 2 people.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
